9.7591 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
9.7592 	EXP 	Sound  set volume 1.000
9.7818 	EXP 	Created arousaltext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='arousaltext', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
9.8051 	EXP 	Created valencetext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='valencetext', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
9.8112 	EXP 	Created WordInstruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WordInstruction', opacity=1.0, ori=0, pos=array([0. , 0.5]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
9.8253 	EXP 	Created WordScale = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='WordScale', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
9.8310 	EXP 	Created EmoWord = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='EmoWord', opacity=1.0, ori=0, pos=array([0. , 0.3]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
9.8558 	EXP 	Created MusicEnd = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='MusicEnd', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
9.8713 	EXP 	instructions: autoDraw = True
24.1768 	DATA 	Keypress: space
24.2037 	EXP 	instructions: autoDraw = False
54.2208 	EXP 	arousaltext: autoDraw = True
64.3880 	DATA 	Keypress: 3
64.4027 	EXP 	arousaltext: autoDraw = False
64.4027 	EXP 	valencetext: autoDraw = True
68.2878 	DATA 	Keypress: 4
68.3633 	EXP 	Imported EMOTIONWORDS.xlsx as conditions, 12 conditions, 2 params
68.3644 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
68.3647 	EXP 	New trial (rep=0, index=0): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'SCARED')])
68.3866 	EXP 	valencetext: autoDraw = False
68.3866 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
68.3866 	EXP 	EmoWord: text = 'SCARED'
68.3866 	EXP 	WordInstruction: autoDraw = True
68.3866 	EXP 	WordScale: autoDraw = True
68.3866 	EXP 	EmoWord: autoDraw = True
74.2032 	DATA 	Keypress: 1
74.2042 	EXP 	New trial (rep=0, index=1): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'HAPPY')])
74.2187 	EXP 	WordInstruction: autoDraw = False
74.2187 	EXP 	WordScale: autoDraw = False
74.2187 	EXP 	EmoWord: autoDraw = False
74.2187 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
74.2187 	EXP 	EmoWord: text = 'HAPPY'
74.2187 	EXP 	WordInstruction: autoDraw = True
74.2187 	EXP 	WordScale: autoDraw = True
74.2187 	EXP 	EmoWord: autoDraw = True
79.3862 	DATA 	Keypress: 3
79.3872 	EXP 	New trial (rep=0, index=2): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'TENDER')])
79.4008 	EXP 	WordInstruction: autoDraw = False
79.4008 	EXP 	WordScale: autoDraw = False
79.4008 	EXP 	EmoWord: autoDraw = False
79.4008 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
79.4008 	EXP 	EmoWord: text = 'TENDER'
79.4008 	EXP 	WordInstruction: autoDraw = True
79.4008 	EXP 	WordScale: autoDraw = True
79.4008 	EXP 	EmoWord: autoDraw = True
82.1868 	DATA 	Keypress: 4
82.2014 	EXP 	New trial (rep=0, index=3): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'SAD')])
82.2180 	EXP 	WordInstruction: autoDraw = False
82.2180 	EXP 	WordScale: autoDraw = False
82.2180 	EXP 	EmoWord: autoDraw = False
82.2180 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
82.2180 	EXP 	EmoWord: text = 'SAD'
82.2180 	EXP 	WordInstruction: autoDraw = True
82.2180 	EXP 	WordScale: autoDraw = True
82.2180 	EXP 	EmoWord: autoDraw = True
84.7359 	DATA 	Keypress: 2
84.7368 	EXP 	New trial (rep=0, index=4): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'EXCITED')])
84.7507 	EXP 	WordInstruction: autoDraw = False
84.7507 	EXP 	WordScale: autoDraw = False
84.7507 	EXP 	EmoWord: autoDraw = False
84.7507 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
84.7507 	EXP 	EmoWord: text = 'EXCITED'
84.7507 	EXP 	WordInstruction: autoDraw = True
84.7507 	EXP 	WordScale: autoDraw = True
84.7507 	EXP 	EmoWord: autoDraw = True
88.1181 	DATA 	Keypress: 2
88.1190 	EXP 	New trial (rep=0, index=5): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'GUILTY')])
88.1331 	EXP 	WordInstruction: autoDraw = False
88.1331 	EXP 	WordScale: autoDraw = False
88.1331 	EXP 	EmoWord: autoDraw = False
88.1331 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
88.1331 	EXP 	EmoWord: text = 'GUILTY'
88.1331 	EXP 	WordInstruction: autoDraw = True
88.1331 	EXP 	WordScale: autoDraw = True
88.1331 	EXP 	EmoWord: autoDraw = True
89.1693 	DATA 	Keypress: 1
89.1847 	EXP 	New trial (rep=0, index=6): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'FRUSTRATED')])
89.2002 	EXP 	WordInstruction: autoDraw = False
89.2002 	EXP 	WordScale: autoDraw = False
89.2002 	EXP 	EmoWord: autoDraw = False
89.2002 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
89.2002 	EXP 	EmoWord: text = 'FRUSTRATED'
89.2002 	EXP 	WordInstruction: autoDraw = True
89.2002 	EXP 	WordScale: autoDraw = True
89.2002 	EXP 	EmoWord: autoDraw = True
90.2680 	DATA 	Keypress: 1
90.2688 	EXP 	New trial (rep=0, index=7): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ASHAMED')])
90.2834 	EXP 	WordInstruction: autoDraw = False
90.2834 	EXP 	WordScale: autoDraw = False
90.2834 	EXP 	EmoWord: autoDraw = False
90.2834 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
90.2834 	EXP 	EmoWord: text = 'ASHAMED'
90.2834 	EXP 	WordInstruction: autoDraw = True
90.2834 	EXP 	WordScale: autoDraw = True
90.2834 	EXP 	EmoWord: autoDraw = True
90.9692 	DATA 	Keypress: 1
90.9847 	EXP 	New trial (rep=0, index=8): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ACTIVE')])
90.9998 	EXP 	WordInstruction: autoDraw = False
90.9998 	EXP 	WordScale: autoDraw = False
90.9998 	EXP 	EmoWord: autoDraw = False
90.9998 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
90.9998 	EXP 	EmoWord: text = 'ACTIVE'
90.9998 	EXP 	WordInstruction: autoDraw = True
90.9998 	EXP 	WordScale: autoDraw = True
90.9998 	EXP 	EmoWord: autoDraw = True
92.8016 	DATA 	Keypress: 3
92.8025 	EXP 	New trial (rep=0, index=9): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ANGRY')])
92.8161 	EXP 	WordInstruction: autoDraw = False
92.8161 	EXP 	WordScale: autoDraw = False
92.8161 	EXP 	EmoWord: autoDraw = False
92.8161 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
92.8161 	EXP 	EmoWord: text = 'ANGRY'
92.8161 	EXP 	WordInstruction: autoDraw = True
92.8161 	EXP 	WordScale: autoDraw = True
92.8161 	EXP 	EmoWord: autoDraw = True
93.8999 	DATA 	Keypress: 1
93.9007 	EXP 	New trial (rep=0, index=10): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ANXIOUS ')])
93.9161 	EXP 	WordInstruction: autoDraw = False
93.9161 	EXP 	WordScale: autoDraw = False
93.9161 	EXP 	EmoWord: autoDraw = False
93.9161 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
93.9161 	EXP 	EmoWord: text = 'ANXIOUS '
93.9161 	EXP 	WordInstruction: autoDraw = True
93.9161 	EXP 	WordScale: autoDraw = True
93.9161 	EXP 	EmoWord: autoDraw = True
96.2838 	DATA 	Keypress: 1
96.2848 	EXP 	New trial (rep=0, index=11): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ALERT')])
96.2991 	EXP 	WordInstruction: autoDraw = False
96.2991 	EXP 	WordScale: autoDraw = False
96.2991 	EXP 	EmoWord: autoDraw = False
96.2991 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
96.2991 	EXP 	EmoWord: text = 'ALERT'
96.2991 	EXP 	WordInstruction: autoDraw = True
96.2991 	EXP 	WordScale: autoDraw = True
96.2991 	EXP 	EmoWord: autoDraw = True
101.7171 	DATA 	Keypress: 2
101.7321 	EXP 	WordInstruction: autoDraw = False
101.7321 	EXP 	WordScale: autoDraw = False
101.7321 	EXP 	EmoWord: autoDraw = False
101.7321 	EXP 	text: autoDraw = True
117.4484 	DATA 	Keypress: space
117.4599 	EXP 	Imported Music.xlsx as conditions, 16 conditions, 4 params
117.4601 	EXP 	Created sequence: random, trialTypes=16, nReps=1, seed=None
117.4604 	EXP 	New trial (rep=0, index=0): OrderedDict([('song', '30MonoWAV/30MonoH4.wav'), ('valence', 2), ('arousal', 2), ('marker', 8)])
117.5973 	EXP 	text: autoDraw = False
147.6264 	EXP 	arousaltext: autoDraw = True
152.2780 	DATA 	Keypress: 5
152.2929 	EXP 	arousaltext: autoDraw = False
152.2929 	EXP 	valencetext: autoDraw = True
156.3618 	DATA 	Keypress: 3
156.3807 	EXP 	Imported EMOTIONWORDS.xlsx as conditions, 12 conditions, 2 params
156.3809 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
156.3812 	EXP 	New trial (rep=0, index=0): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ALERT')])
156.3923 	EXP 	valencetext: autoDraw = False
156.3923 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
156.3923 	EXP 	EmoWord: text = 'ALERT'
156.3923 	EXP 	WordInstruction: autoDraw = True
156.3923 	EXP 	WordScale: autoDraw = True
156.3923 	EXP 	EmoWord: autoDraw = True
160.0102 	DATA 	Keypress: 5
162.1780 	DATA 	Keypress: 4
162.1922 	EXP 	New trial (rep=0, index=1): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ANGRY')])
162.2090 	EXP 	WordInstruction: autoDraw = False
162.2090 	EXP 	WordScale: autoDraw = False
162.2090 	EXP 	EmoWord: autoDraw = False
162.2090 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
162.2090 	EXP 	EmoWord: text = 'ANGRY'
162.2090 	EXP 	WordInstruction: autoDraw = True
162.2090 	EXP 	WordScale: autoDraw = True
162.2090 	EXP 	EmoWord: autoDraw = True
163.5931 	DATA 	Keypress: 1
163.5939 	EXP 	New trial (rep=0, index=2): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ACTIVE')])
163.6079 	EXP 	WordInstruction: autoDraw = False
163.6079 	EXP 	WordScale: autoDraw = False
163.6079 	EXP 	EmoWord: autoDraw = False
163.6079 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
163.6079 	EXP 	EmoWord: text = 'ACTIVE'
163.6079 	EXP 	WordInstruction: autoDraw = True
163.6079 	EXP 	WordScale: autoDraw = True
163.6079 	EXP 	EmoWord: autoDraw = True
165.8266 	DATA 	Keypress: 4
165.8274 	EXP 	New trial (rep=0, index=3): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ASHAMED')])
165.8412 	EXP 	WordInstruction: autoDraw = False
165.8412 	EXP 	WordScale: autoDraw = False
165.8412 	EXP 	EmoWord: autoDraw = False
165.8412 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
165.8412 	EXP 	EmoWord: text = 'ASHAMED'
165.8412 	EXP 	WordInstruction: autoDraw = True
165.8412 	EXP 	WordScale: autoDraw = True
165.8412 	EXP 	EmoWord: autoDraw = True
166.6756 	DATA 	Keypress: 1
166.6766 	EXP 	New trial (rep=0, index=4): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'FRUSTRATED')])
166.6908 	EXP 	WordInstruction: autoDraw = False
166.6908 	EXP 	WordScale: autoDraw = False
166.6908 	EXP 	EmoWord: autoDraw = False
166.6908 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
166.6908 	EXP 	EmoWord: text = 'FRUSTRATED'
166.6908 	EXP 	WordInstruction: autoDraw = True
166.6908 	EXP 	WordScale: autoDraw = True
166.6908 	EXP 	EmoWord: autoDraw = True
168.3779 	DATA 	Keypress: 2
168.3924 	EXP 	New trial (rep=0, index=5): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'SCARED')])
168.4080 	EXP 	WordInstruction: autoDraw = False
168.4080 	EXP 	WordScale: autoDraw = False
168.4080 	EXP 	EmoWord: autoDraw = False
168.4080 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
168.4080 	EXP 	EmoWord: text = 'SCARED'
168.4080 	EXP 	WordInstruction: autoDraw = True
168.4080 	EXP 	WordScale: autoDraw = True
168.4080 	EXP 	EmoWord: autoDraw = True
169.7591 	DATA 	Keypress: 1
169.7599 	EXP 	New trial (rep=0, index=6): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'SAD')])
169.7745 	EXP 	WordInstruction: autoDraw = False
169.7745 	EXP 	WordScale: autoDraw = False
169.7745 	EXP 	EmoWord: autoDraw = False
169.7745 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
169.7745 	EXP 	EmoWord: text = 'SAD'
169.7745 	EXP 	WordInstruction: autoDraw = True
169.7745 	EXP 	WordScale: autoDraw = True
169.7745 	EXP 	EmoWord: autoDraw = True
170.6592 	DATA 	Keypress: 1
170.6603 	EXP 	New trial (rep=0, index=7): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'HAPPY')])
170.6741 	EXP 	WordInstruction: autoDraw = False
170.6741 	EXP 	WordScale: autoDraw = False
170.6741 	EXP 	EmoWord: autoDraw = False
170.6741 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
170.6741 	EXP 	EmoWord: text = 'HAPPY'
170.6741 	EXP 	WordInstruction: autoDraw = True
170.6741 	EXP 	WordScale: autoDraw = True
170.6741 	EXP 	EmoWord: autoDraw = True
173.2755 	DATA 	Keypress: 3
173.2764 	EXP 	New trial (rep=0, index=8): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'TENDER')])
173.2904 	EXP 	WordInstruction: autoDraw = False
173.2904 	EXP 	WordScale: autoDraw = False
173.2904 	EXP 	EmoWord: autoDraw = False
173.2904 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
173.2904 	EXP 	EmoWord: text = 'TENDER'
173.2904 	EXP 	WordInstruction: autoDraw = True
173.2904 	EXP 	WordScale: autoDraw = True
173.2904 	EXP 	EmoWord: autoDraw = True
175.0109 	DATA 	Keypress: 1
175.0239 	EXP 	New trial (rep=0, index=9): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'EXCITED')])
175.0401 	EXP 	WordInstruction: autoDraw = False
175.0401 	EXP 	WordScale: autoDraw = False
175.0401 	EXP 	EmoWord: autoDraw = False
175.0401 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
175.0401 	EXP 	EmoWord: text = 'EXCITED'
175.0401 	EXP 	WordInstruction: autoDraw = True
175.0401 	EXP 	WordScale: autoDraw = True
175.0401 	EXP 	EmoWord: autoDraw = True
176.5583 	DATA 	Keypress: 4
176.5591 	EXP 	New trial (rep=0, index=10): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'GUILTY')])
176.5731 	EXP 	WordInstruction: autoDraw = False
176.5731 	EXP 	WordScale: autoDraw = False
176.5731 	EXP 	EmoWord: autoDraw = False
176.5731 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
176.5731 	EXP 	EmoWord: text = 'GUILTY'
176.5731 	EXP 	WordInstruction: autoDraw = True
176.5731 	EXP 	WordScale: autoDraw = True
176.5731 	EXP 	EmoWord: autoDraw = True
177.2913 	DATA 	Keypress: 1
177.2921 	EXP 	New trial (rep=0, index=11): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ANXIOUS ')])
177.3065 	EXP 	WordInstruction: autoDraw = False
177.3065 	EXP 	WordScale: autoDraw = False
177.3065 	EXP 	EmoWord: autoDraw = False
177.3065 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
177.3065 	EXP 	EmoWord: text = 'ANXIOUS '
177.3065 	EXP 	WordInstruction: autoDraw = True
177.3065 	EXP 	WordScale: autoDraw = True
177.3065 	EXP 	EmoWord: autoDraw = True
178.6251 	DATA 	Keypress: 1
178.6303 	EXP 	New trial (rep=0, index=1): OrderedDict([('song', '30MonoWAV/30MonoS2.wav'), ('valence', 1), ('arousal', 1), ('marker', 10)])
178.7573 	EXP 	WordInstruction: autoDraw = False
178.7573 	EXP 	WordScale: autoDraw = False
178.7573 	EXP 	EmoWord: autoDraw = False
208.7744 	EXP 	arousaltext: autoDraw = True
213.0138 	DATA 	Keypress: 1
213.0296 	EXP 	arousaltext: autoDraw = False
213.0296 	EXP 	valencetext: autoDraw = True
214.9494 	DATA 	Keypress: 2
214.9546 	EXP 	Imported EMOTIONWORDS.xlsx as conditions, 12 conditions, 2 params
214.9549 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
214.9552 	EXP 	New trial (rep=0, index=0): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ACTIVE')])
214.9648 	EXP 	valencetext: autoDraw = False
214.9648 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
214.9648 	EXP 	EmoWord: text = 'ACTIVE'
214.9648 	EXP 	WordInstruction: autoDraw = True
214.9648 	EXP 	WordScale: autoDraw = True
214.9648 	EXP 	EmoWord: autoDraw = True
219.6367 	DATA 	Keypress: 1
219.6378 	EXP 	New trial (rep=0, index=1): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ANGRY')])
219.6518 	EXP 	WordInstruction: autoDraw = False
219.6518 	EXP 	WordScale: autoDraw = False
219.6518 	EXP 	EmoWord: autoDraw = False
219.6518 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
219.6518 	EXP 	EmoWord: text = 'ANGRY'
219.6518 	EXP 	WordInstruction: autoDraw = True
219.6518 	EXP 	WordScale: autoDraw = True
219.6518 	EXP 	EmoWord: autoDraw = True
221.9236 	DATA 	Keypress: 2
221.9245 	EXP 	New trial (rep=0, index=2): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'GUILTY')])
221.9391 	EXP 	WordInstruction: autoDraw = False
221.9391 	EXP 	WordScale: autoDraw = False
221.9391 	EXP 	EmoWord: autoDraw = False
221.9391 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
221.9391 	EXP 	EmoWord: text = 'GUILTY'
221.9391 	EXP 	WordInstruction: autoDraw = True
221.9391 	EXP 	WordScale: autoDraw = True
221.9391 	EXP 	EmoWord: autoDraw = True
223.7593 	DATA 	Keypress: 2
223.7602 	EXP 	New trial (rep=0, index=3): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'ASHAMED')])
223.7747 	EXP 	WordInstruction: autoDraw = False
223.7747 	EXP 	WordScale: autoDraw = False
223.7747 	EXP 	EmoWord: autoDraw = False
223.7747 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
223.7747 	EXP 	EmoWord: text = 'ASHAMED'
223.7747 	EXP 	WordInstruction: autoDraw = True
223.7747 	EXP 	WordScale: autoDraw = True
223.7747 	EXP 	EmoWord: autoDraw = True
226.1134 	DATA 	Keypress: 2
226.1280 	EXP 	New trial (rep=0, index=4): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'EXCITED')])
226.1438 	EXP 	WordInstruction: autoDraw = False
226.1438 	EXP 	WordScale: autoDraw = False
226.1438 	EXP 	EmoWord: autoDraw = False
226.1438 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
226.1438 	EXP 	EmoWord: text = 'EXCITED'
226.1438 	EXP 	WordInstruction: autoDraw = True
226.1438 	EXP 	WordScale: autoDraw = True
226.1438 	EXP 	EmoWord: autoDraw = True
227.4967 	DATA 	Keypress: 1
227.4976 	EXP 	New trial (rep=0, index=5): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'TENDER')])
227.5120 	EXP 	WordInstruction: autoDraw = False
227.5120 	EXP 	WordScale: autoDraw = False
227.5120 	EXP 	EmoWord: autoDraw = False
227.5120 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
227.5120 	EXP 	EmoWord: text = 'TENDER'
227.5120 	EXP 	WordInstruction: autoDraw = True
227.5120 	EXP 	WordScale: autoDraw = True
227.5120 	EXP 	EmoWord: autoDraw = True
228.8641 	DATA 	Keypress: 2
228.8652 	EXP 	New trial (rep=0, index=6): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'HAPPY')])
228.8801 	EXP 	WordInstruction: autoDraw = False
228.8801 	EXP 	WordScale: autoDraw = False
228.8801 	EXP 	EmoWord: autoDraw = False
228.8801 	EXP 	WordInstruction: text = 'To what extent did the music make you feel '
228.8801 	EXP 	EmoWord: text = 'HAPPY'
228.8801 	EXP 	WordInstruction: autoDraw = True
228.8801 	EXP 	WordScale: autoDraw = True
228.8801 	EXP 	EmoWord: autoDraw = True
229.8356 	DATA 	Keypress: 1
229.8364 	EXP 	New trial (rep=0, index=7): OrderedDict([('Instruction', 'To what extent did the music make you feel '), ('Word', 'FRUSTRATED')])
229.8499 	EXP 	WordInstruction: autoDraw = False
229.8499 	EXP 	WordScale: autoDraw = False
229.8499 	EXP 	EmoWord: autoDraw = False
